transaction_id,transaction_date,drug_id,drug_name,category,quantity_dispensed,unit_price,facility_id
T184506,2022-09-19,D009,Azithromycin 250mg,Antibiotic,4,46.65,F001
T184507,2022-09-19,D009,Azithromycin 250mg,Antibiotic,1,16.22,F001
T184508,2022-09-19,D009,Azithromycin 250mg,Antibiotic,2,35.38,F001
T184509,2022-09-20,D009,Azithromycin 250mg,Antibiotic,4,22.79,F001
T184510,2022-09-20,D009,Azithromycin 250mg,Antibiotic,5,37.05,F001
T184511,2022-09-20,D009,Azithromycin 250mg,Antibiotic,5,36.44,F001
T184512,2022-09-20,D009,Azithromycin 250mg,Antibiotic,1,33.67,F001
T184513,2022-09-20,D009,Azithromycin 250mg,Antibiotic,2,5.74,F001
T184514,2022-09-20,D009,Azithromycin 250mg,Antibiotic,1,44.07,F001
T184515,2022-09-20,D009,Azithromycin 250mg,Antibiotic,1,31.02,F001
T184516,2022-09-20,D009,Azithromycin 250mg,Antibiotic,3,45.11,F001
T184517,2022-09-20,D009,Azithromycin 250mg,Antibiotic,3,42.55,F001
T184518,2022-09-20,D009,Azithromycin 250mg,Antibiotic,5,19.42,F001
T184519,2022-09-20,D009,Azithromycin 250mg,Antibiotic,4,29.02,F001
T184520,2022-09-20,D009,Azithromycin 250mg,Antibiotic,5,31.62,F001
T184521,2022-09-20,D009,Azithromycin 250mg,Antibiotic,5,16.55,F001
T184522,2022-09-20,D009,Azithromycin 250mg,Antibiotic,2,11.98,F001
T184523,2022-09-20,D009,Azithromycin 250mg,Antibiotic,3,30.86,F001
T184524,2022-09-20,D009,Azithromycin 250mg,Antibiotic,3,21.68,F001
T184525,2022-09-20,D009,Azithromycin 250mg,Antibiotic,2,17.76,F001
T184526,2022-09-21,D009,Azithromycin 250mg,Antibiotic,3,48.47,F001
T184527,2022-09-21,D009,Azithromycin 250mg,Antibiotic,4,13.27,F001
T184528,2022-09-21,D009,Azithromycin 250mg,Antibiotic,2,23.02,F001
T184529,2022-09-21,D009,Azithromycin 250mg,Antibiotic,2,20.17,F001
T184530,2022-09-21,D009,Azithromycin 250mg,Antibiotic,2,16.82,F001
T184531,2022-09-21,D009,Azithromycin 250mg,Antibiotic,3,29.58,F001
T184532,2022-09-21,D009,Azithromycin 250mg,Antibiotic,3,34.31,F001
T184533,2022-09-21,D009,Azithromycin 250mg,Antibiotic,5,7.77,F001
T184534,2022-09-21,D009,Azithromycin 250mg,Antibiotic,4,44.38,F001
T184535,2022-09-21,D009,Azithromycin 250mg,Antibiotic,4,36.6,F001
T184536,2022-09-21,D009,Azithromycin 250mg,Antibiotic,4,36.59,F001
T184537,2022-09-21,D009,Azithromycin 250mg,Antibiotic,5,22.6,F001
T184538,2022-09-21,D009,Azithromycin 250mg,Antibiotic,3,25.91,F001
T184539,2022-09-21,D009,Azithromycin 250mg,Antibiotic,4,39.93,F001
T184540,2022-09-21,D009,Azithromycin 250mg,Antibiotic,1,33.64,F001
T184541,2022-09-21,D009,Azithromycin 250mg,Antibiotic,1,16.17,F001
T184542,2022-09-21,D009,Azithromycin 250mg,Antibiotic,1,10.03,F001
T184543,2022-09-21,D009,Azithromycin 250mg,Antibiotic,1,43.91,F001
T184544,2022-09-21,D009,Azithromycin 250mg,Antibiotic,3,19.04,F001
T184545,2022-09-21,D009,Azithromycin 250mg,Antibiotic,1,25.91,F001
T184546,2022-09-22,D009,Azithromycin 250mg,Antibiotic,1,31.93,F001
T184547,2022-09-22,D009,Azithromycin 250mg,Antibiotic,1,35.45,F001
T184548,2022-09-22,D009,Azithromycin 250mg,Antibiotic,5,25.49,F001
T184549,2022-09-22,D009,Azithromycin 250mg,Antibiotic,5,7.74,F001
T184550,2022-09-22,D009,Azithromycin 250mg,Antibiotic,5,42.94,F001
T184551,2022-09-22,D009,Azithromycin 250mg,Antibiotic,5,28.9,F001
T184552,2022-09-22,D009,Azithromycin 250mg,Antibiotic,4,29.63,F001
T184553,2022-09-22,D009,Azithromycin 250mg,Antibiotic,4,23.23,F001
T184554,2022-09-22,D009,Azithromycin 250mg,Antibiotic,4,28.22,F001
T184555,2022-09-22,D009,Azithromycin 250mg,Antibiotic,1,28.28,F001
T184556,2022-09-22,D009,Azithromycin 250mg,Antibiotic,4,37.22,F001
T184557,2022-09-22,D009,Azithromycin 250mg,Antibiotic,1,40.32,F001
T184558,2022-09-22,D009,Azithromycin 250mg,Antibiotic,3,25.56,F001
T184559,2022-09-22,D009,Azithromycin 250mg,Antibiotic,4,38.54,F001
T184560,2022-09-22,D009,Azithromycin 250mg,Antibiotic,2,7.02,F001
T184561,2022-09-23,D009,Azithromycin 250mg,Antibiotic,2,28.71,F001
T184562,2022-09-23,D009,Azithromycin 250mg,Antibiotic,1,16.72,F001
T184563,2022-09-23,D009,Azithromycin 250mg,Antibiotic,4,36.13,F001
T184564,2022-09-23,D009,Azithromycin 250mg,Antibiotic,5,18.53,F001
T184565,2022-09-23,D009,Azithromycin 250mg,Antibiotic,2,9.25,F001
T184566,2022-09-23,D009,Azithromycin 250mg,Antibiotic,4,25.66,F001
T184567,2022-09-23,D009,Azithromycin 250mg,Antibiotic,5,11.21,F001
T184568,2022-09-23,D009,Azithromycin 250mg,Antibiotic,4,37.89,F001
T184569,2022-09-23,D009,Azithromycin 250mg,Antibiotic,1,45.94,F001
T184570,2022-09-23,D009,Azithromycin 250mg,Antibiotic,2,26.66,F001
T184571,2022-09-23,D009,Azithromycin 250mg,Antibiotic,4,33.52,F001
T184572,2022-09-23,D009,Azithromycin 250mg,Antibiotic,4,37.26,F001
T184573,2022-09-23,D009,Azithromycin 250mg,Antibiotic,5,23.06,F001
T184574,2022-09-23,D009,Azithromycin 250mg,Antibiotic,5,27.29,F001
T184575,2022-09-23,D009,Azithromycin 250mg,Antibiotic,2,20.96,F001
T184576,2022-09-23,D009,Azithromycin 250mg,Antibiotic,5,23.79,F001
T184577,2022-09-23,D009,Azithromycin 250mg,Antibiotic,1,18.86,F001
T184578,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,20.33,F001
T184579,2022-09-24,D009,Azithromycin 250mg,Antibiotic,1,39.81,F001
T184580,2022-09-24,D009,Azithromycin 250mg,Antibiotic,3,42.75,F001
T184581,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,37.36,F001
T184582,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,6.43,F001
T184583,2022-09-24,D009,Azithromycin 250mg,Antibiotic,4,22.8,F001
T184584,2022-09-24,D009,Azithromycin 250mg,Antibiotic,4,8.19,F001
T184585,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,46.84,F001
T184586,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,45.95,F001
T184587,2022-09-24,D009,Azithromycin 250mg,Antibiotic,4,25.61,F001
T184588,2022-09-24,D009,Azithromycin 250mg,Antibiotic,2,9.53,F001
T184589,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,20.19,F001
T184590,2022-09-24,D009,Azithromycin 250mg,Antibiotic,1,21.6,F001
T184591,2022-09-24,D009,Azithromycin 250mg,Antibiotic,1,17.76,F001
T184592,2022-09-24,D009,Azithromycin 250mg,Antibiotic,5,29.97,F001
T184593,2022-09-24,D009,Azithromycin 250mg,Antibiotic,1,20.75,F001
T184594,2022-09-24,D009,Azithromycin 250mg,Antibiotic,1,8.28,F001
T184595,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,9.14,F001
T184596,2022-09-25,D009,Azithromycin 250mg,Antibiotic,4,26.16,F001
T184597,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,35.11,F001
T184598,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,6.63,F001
T184599,2022-09-25,D009,Azithromycin 250mg,Antibiotic,5,26.42,F001
T184600,2022-09-25,D009,Azithromycin 250mg,Antibiotic,5,19.51,F001
T184601,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,20.28,F001
T184602,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,8.96,F001
T184603,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,8.74,F001
T184604,2022-09-25,D009,Azithromycin 250mg,Antibiotic,5,32.04,F001
T184605,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,11.13,F001
T184606,2022-09-25,D009,Azithromycin 250mg,Antibiotic,1,25.95,F001
T184607,2022-09-25,D009,Azithromycin 250mg,Antibiotic,1,12.09,F001
T184608,2022-09-25,D009,Azithromycin 250mg,Antibiotic,4,45.8,F001
T184609,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,41.66,F001
T184610,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,15.04,F001
T184611,2022-09-25,D009,Azithromycin 250mg,Antibiotic,3,21.73,F001
T184612,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,21.72,F001
T184613,2022-09-25,D009,Azithromycin 250mg,Antibiotic,4,21.34,F001
T184614,2022-09-25,D009,Azithromycin 250mg,Antibiotic,1,41.03,F001
T184615,2022-09-25,D009,Azithromycin 250mg,Antibiotic,4,16.5,F001
T184616,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,24.7,F001
T184617,2022-09-25,D009,Azithromycin 250mg,Antibiotic,2,30.5,F001
T184618,2022-09-26,D009,Azithromycin 250mg,Antibiotic,5,25.39,F001
T184619,2022-09-26,D009,Azithromycin 250mg,Antibiotic,1,6.19,F001
T184620,2022-09-26,D009,Azithromycin 250mg,Antibiotic,5,11.73,F001
T184621,2022-09-26,D009,Azithromycin 250mg,Antibiotic,5,14.5,F001
T184622,2022-09-26,D009,Azithromycin 250mg,Antibiotic,4,19.39,F001
T184623,2022-09-26,D009,Azithromycin 250mg,Antibiotic,5,11.25,F001
T184624,2022-09-26,D009,Azithromycin 250mg,Antibiotic,3,14.41,F001
T184625,2022-09-26,D009,Azithromycin 250mg,Antibiotic,3,17.25,F001
T184626,2022-09-26,D009,Azithromycin 250mg,Antibiotic,3,40.22,F001
T184627,2022-09-26,D009,Azithromycin 250mg,Antibiotic,3,15.32,F001
T184628,2022-09-26,D009,Azithromycin 250mg,Antibiotic,1,15.57,F001
T184629,2022-09-26,D009,Azithromycin 250mg,Antibiotic,3,48.77,F001
T184630,2022-09-26,D009,Azithromycin 250mg,Antibiotic,3,35.25,F001
T184631,2022-09-26,D009,Azithromycin 250mg,Antibiotic,4,49.88,F001
T184632,2022-09-26,D009,Azithromycin 250mg,Antibiotic,2,24.83,F001
T184633,2022-09-27,D009,Azithromycin 250mg,Antibiotic,4,14.2,F001
T184634,2022-09-27,D009,Azithromycin 250mg,Antibiotic,3,8.6,F001
T184635,2022-09-27,D009,Azithromycin 250mg,Antibiotic,5,49.82,F001
T184636,2022-09-27,D009,Azithromycin 250mg,Antibiotic,1,21.92,F001
T184637,2022-09-27,D009,Azithromycin 250mg,Antibiotic,3,28.81,F001
T184638,2022-09-27,D009,Azithromycin 250mg,Antibiotic,4,32.62,F001
T184639,2022-09-27,D009,Azithromycin 250mg,Antibiotic,5,40.18,F001
T184640,2022-09-27,D009,Azithromycin 250mg,Antibiotic,1,49.1,F001
T184641,2022-09-27,D009,Azithromycin 250mg,Antibiotic,3,17.39,F001
T184642,2022-09-27,D009,Azithromycin 250mg,Antibiotic,1,6.49,F001
T184643,2022-09-27,D009,Azithromycin 250mg,Antibiotic,3,44.48,F001
T184644,2022-09-27,D009,Azithromycin 250mg,Antibiotic,5,9.95,F001
T184645,2022-09-27,D009,Azithromycin 250mg,Antibiotic,2,36.87,F001
T184646,2022-09-27,D009,Azithromycin 250mg,Antibiotic,5,10.31,F001
T184647,2022-09-27,D009,Azithromycin 250mg,Antibiotic,1,11.92,F001
T184648,2022-09-27,D009,Azithromycin 250mg,Antibiotic,2,17.18,F001
T184649,2022-09-27,D009,Azithromycin 250mg,Antibiotic,5,33.32,F001
T184650,2022-09-27,D009,Azithromycin 250mg,Antibiotic,1,36.26,F001
T184651,2022-09-27,D009,Azithromycin 250mg,Antibiotic,2,27.04,F001
T184652,2022-09-28,D009,Azithromycin 250mg,Antibiotic,5,48.41,F001
T184653,2022-09-28,D009,Azithromycin 250mg,Antibiotic,3,32.74,F001
T184654,2022-09-28,D009,Azithromycin 250mg,Antibiotic,1,34.07,F001
T184655,2022-09-28,D009,Azithromycin 250mg,Antibiotic,5,42.33,F001
T184656,2022-09-28,D009,Azithromycin 250mg,Antibiotic,1,44.06,F001
T184657,2022-09-28,D009,Azithromycin 250mg,Antibiotic,3,11.45,F001
T184658,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,43.1,F001
T184659,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,26.66,F001
T184660,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,35.72,F001
T184661,2022-09-28,D009,Azithromycin 250mg,Antibiotic,3,12.36,F001
T184662,2022-09-28,D009,Azithromycin 250mg,Antibiotic,4,44.42,F001
T184663,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,22.97,F001
T184664,2022-09-28,D009,Azithromycin 250mg,Antibiotic,4,22.68,F001
T184665,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,29.68,F001
T184666,2022-09-28,D009,Azithromycin 250mg,Antibiotic,1,30.47,F001
T184667,2022-09-28,D009,Azithromycin 250mg,Antibiotic,1,22.37,F001
T184668,2022-09-28,D009,Azithromycin 250mg,Antibiotic,5,15.25,F001
T184669,2022-09-28,D009,Azithromycin 250mg,Antibiotic,4,10.36,F001
T184670,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,48.41,F001
T184671,2022-09-28,D009,Azithromycin 250mg,Antibiotic,3,5.95,F001
T184672,2022-09-28,D009,Azithromycin 250mg,Antibiotic,2,33.29,F001
T184673,2022-09-28,D009,Azithromycin 250mg,Antibiotic,1,32.13,F001
T184674,2022-09-29,D009,Azithromycin 250mg,Antibiotic,4,7.67,F001
T184675,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,8.73,F001
T184676,2022-09-29,D009,Azithromycin 250mg,Antibiotic,3,10.97,F001
T184677,2022-09-29,D009,Azithromycin 250mg,Antibiotic,4,37.74,F001
T184678,2022-09-29,D009,Azithromycin 250mg,Antibiotic,2,22.03,F001
T184679,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,39.68,F001
T184680,2022-09-29,D009,Azithromycin 250mg,Antibiotic,2,16.08,F001
T184681,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,40.67,F001
T184682,2022-09-29,D009,Azithromycin 250mg,Antibiotic,3,39.88,F001
T184683,2022-09-29,D009,Azithromycin 250mg,Antibiotic,5,36.69,F001
T184684,2022-09-29,D009,Azithromycin 250mg,Antibiotic,3,17.33,F001
T184685,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,41.13,F001
T184686,2022-09-29,D009,Azithromycin 250mg,Antibiotic,3,40.92,F001
T184687,2022-09-29,D009,Azithromycin 250mg,Antibiotic,5,33.4,F001
T184688,2022-09-29,D009,Azithromycin 250mg,Antibiotic,4,36.8,F001
T184689,2022-09-29,D009,Azithromycin 250mg,Antibiotic,3,32.74,F001
T184690,2022-09-29,D009,Azithromycin 250mg,Antibiotic,5,11.29,F001
T184691,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,32.11,F001
T184692,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,25.86,F001
T184693,2022-09-29,D009,Azithromycin 250mg,Antibiotic,2,25.82,F001
T184694,2022-09-29,D009,Azithromycin 250mg,Antibiotic,4,37.74,F001
T184695,2022-09-29,D009,Azithromycin 250mg,Antibiotic,1,20.25,F001
T184696,2022-09-29,D009,Azithromycin 250mg,Antibiotic,3,34.57,F001
T184697,2022-09-30,D009,Azithromycin 250mg,Antibiotic,5,49.67,F001
T184698,2022-09-30,D009,Azithromycin 250mg,Antibiotic,3,41.67,F001
T184699,2022-09-30,D009,Azithromycin 250mg,Antibiotic,4,46.22,F001
T184700,2022-09-30,D009,Azithromycin 250mg,Antibiotic,3,27.32,F001
T184701,2022-09-30,D009,Azithromycin 250mg,Antibiotic,4,31.14,F001
T184702,2022-09-30,D009,Azithromycin 250mg,Antibiotic,1,29.75,F001
T184703,2022-09-30,D009,Azithromycin 250mg,Antibiotic,1,47.63,F001
T184704,2022-09-30,D009,Azithromycin 250mg,Antibiotic,1,26.34,F001
T184705,2022-09-30,D009,Azithromycin 250mg,Antibiotic,3,42.8,F001
T184706,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,41.0,F001
T184707,2022-09-30,D009,Azithromycin 250mg,Antibiotic,5,31.68,F001
T184708,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,17.23,F001
T184709,2022-09-30,D009,Azithromycin 250mg,Antibiotic,3,24.45,F001
T184710,2022-09-30,D009,Azithromycin 250mg,Antibiotic,1,39.94,F001
T184711,2022-09-30,D009,Azithromycin 250mg,Antibiotic,4,49.7,F001
T184712,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,7.23,F001
T184713,2022-09-30,D009,Azithromycin 250mg,Antibiotic,3,12.84,F001
T184714,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,37.77,F001
T184715,2022-09-30,D009,Azithromycin 250mg,Antibiotic,5,18.44,F001
T184716,2022-09-30,D009,Azithromycin 250mg,Antibiotic,3,23.39,F001
T184717,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,6.18,F001
T184718,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,12.2,F001
T184719,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,25.71,F001
T184720,2022-09-30,D009,Azithromycin 250mg,Antibiotic,2,12.84,F001
T184721,2022-10-01,D009,Azithromycin 250mg,Antibiotic,1,13.32,F001
T184722,2022-10-01,D009,Azithromycin 250mg,Antibiotic,4,27.76,F001
T184723,2022-10-01,D009,Azithromycin 250mg,Antibiotic,5,28.76,F001
T184724,2022-10-01,D009,Azithromycin 250mg,Antibiotic,1,15.92,F001
T184725,2022-10-01,D009,Azithromycin 250mg,Antibiotic,4,21.02,F001
T184726,2022-10-01,D009,Azithromycin 250mg,Antibiotic,3,40.75,F001
T184727,2022-10-01,D009,Azithromycin 250mg,Antibiotic,3,18.01,F001
T184728,2022-10-01,D009,Azithromycin 250mg,Antibiotic,5,26.53,F001
T184729,2022-10-01,D009,Azithromycin 250mg,Antibiotic,3,12.16,F001
T184730,2022-10-01,D009,Azithromycin 250mg,Antibiotic,3,22.29,F001
T184731,2022-10-01,D009,Azithromycin 250mg,Antibiotic,4,31.45,F001
T184732,2022-10-01,D009,Azithromycin 250mg,Antibiotic,5,43.4,F001
T184733,2022-10-01,D009,Azithromycin 250mg,Antibiotic,1,13.95,F001
T184734,2022-10-01,D009,Azithromycin 250mg,Antibiotic,1,22.71,F001
T184735,2022-10-01,D009,Azithromycin 250mg,Antibiotic,5,21.99,F001
T184736,2022-10-01,D009,Azithromycin 250mg,Antibiotic,1,34.59,F001
T184737,2022-10-01,D009,Azithromycin 250mg,Antibiotic,4,18.04,F001
T184738,2022-10-01,D009,Azithromycin 250mg,Antibiotic,2,23.8,F001
T184739,2022-10-01,D009,Azithromycin 250mg,Antibiotic,3,27.59,F001
T184740,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,18.62,F001
T184741,2022-10-02,D009,Azithromycin 250mg,Antibiotic,1,14.27,F001
T184742,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,10.77,F001
T184743,2022-10-02,D009,Azithromycin 250mg,Antibiotic,1,17.08,F001
T184744,2022-10-02,D009,Azithromycin 250mg,Antibiotic,3,28.55,F001
T184745,2022-10-02,D009,Azithromycin 250mg,Antibiotic,1,42.72,F001
T184746,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,18.5,F001
T184747,2022-10-02,D009,Azithromycin 250mg,Antibiotic,2,6.92,F001
T184748,2022-10-02,D009,Azithromycin 250mg,Antibiotic,1,23.81,F001
T184749,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,20.36,F001
T184750,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,8.52,F001
T184751,2022-10-02,D009,Azithromycin 250mg,Antibiotic,4,41.7,F001
T184752,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,43.32,F001
T184753,2022-10-02,D009,Azithromycin 250mg,Antibiotic,5,24.87,F001
T184754,2022-10-03,D009,Azithromycin 250mg,Antibiotic,5,15.74,F001
T184755,2022-10-03,D009,Azithromycin 250mg,Antibiotic,4,35.89,F001
T184756,2022-10-03,D009,Azithromycin 250mg,Antibiotic,1,45.88,F001
T184757,2022-10-03,D009,Azithromycin 250mg,Antibiotic,2,23.15,F001
T184758,2022-10-03,D009,Azithromycin 250mg,Antibiotic,2,18.03,F001
T184759,2022-10-03,D009,Azithromycin 250mg,Antibiotic,2,46.61,F001
T184760,2022-10-03,D009,Azithromycin 250mg,Antibiotic,3,47.93,F001
T184761,2022-10-03,D009,Azithromycin 250mg,Antibiotic,2,37.5,F001
T184762,2022-10-03,D009,Azithromycin 250mg,Antibiotic,3,25.3,F001
T184763,2022-10-03,D009,Azithromycin 250mg,Antibiotic,3,14.35,F001
T184764,2022-10-03,D009,Azithromycin 250mg,Antibiotic,4,40.65,F001
T184765,2022-10-03,D009,Azithromycin 250mg,Antibiotic,3,28.72,F001
T184766,2022-10-03,D009,Azithromycin 250mg,Antibiotic,4,41.79,F001
T184767,2022-10-03,D009,Azithromycin 250mg,Antibiotic,3,10.79,F001
T184768,2022-10-03,D009,Azithromycin 250mg,Antibiotic,2,27.03,F001
T184769,2022-10-03,D009,Azithromycin 250mg,Antibiotic,1,27.39,F001
T184770,2022-10-03,D009,Azithromycin 250mg,Antibiotic,1,40.4,F001
T184771,2022-10-03,D009,Azithromycin 250mg,Antibiotic,5,37.04,F001
T184772,2022-10-03,D009,Azithromycin 250mg,Antibiotic,3,14.07,F001
T184773,2022-10-03,D009,Azithromycin 250mg,Antibiotic,2,14.8,F001
T184774,2022-10-03,D009,Azithromycin 250mg,Antibiotic,1,9.44,F001
T184775,2022-10-04,D009,Azithromycin 250mg,Antibiotic,5,16.8,F001
T184776,2022-10-04,D009,Azithromycin 250mg,Antibiotic,5,31.01,F001
T184777,2022-10-04,D009,Azithromycin 250mg,Antibiotic,4,9.87,F001
T184778,2022-10-04,D009,Azithromycin 250mg,Antibiotic,5,33.97,F001
T184779,2022-10-04,D009,Azithromycin 250mg,Antibiotic,5,19.73,F001
T184780,2022-10-04,D009,Azithromycin 250mg,Antibiotic,4,10.78,F001
T184781,2022-10-04,D009,Azithromycin 250mg,Antibiotic,3,48.02,F001
T184782,2022-10-04,D009,Azithromycin 250mg,Antibiotic,4,31.42,F001
T184783,2022-10-04,D009,Azithromycin 250mg,Antibiotic,5,15.24,F001
T184784,2022-10-04,D009,Azithromycin 250mg,Antibiotic,4,7.41,F001
T184785,2022-10-04,D009,Azithromycin 250mg,Antibiotic,4,34.66,F001
T184786,2022-10-04,D009,Azithromycin 250mg,Antibiotic,4,14.99,F001
T184787,2022-10-05,D009,Azithromycin 250mg,Antibiotic,1,17.69,F001
T184788,2022-10-05,D009,Azithromycin 250mg,Antibiotic,3,41.38,F001
T184789,2022-10-05,D009,Azithromycin 250mg,Antibiotic,4,49.21,F001
T184790,2022-10-05,D009,Azithromycin 250mg,Antibiotic,3,22.58,F001
T184791,2022-10-05,D009,Azithromycin 250mg,Antibiotic,2,9.92,F001
T184792,2022-10-05,D009,Azithromycin 250mg,Antibiotic,3,25.45,F001
T184793,2022-10-05,D009,Azithromycin 250mg,Antibiotic,1,26.65,F001
T184794,2022-10-05,D009,Azithromycin 250mg,Antibiotic,3,26.66,F001
T184795,2022-10-05,D009,Azithromycin 250mg,Antibiotic,1,11.18,F001
T184796,2022-10-05,D009,Azithromycin 250mg,Antibiotic,2,40.49,F001
T184797,2022-10-05,D009,Azithromycin 250mg,Antibiotic,5,18.33,F001
T184798,2022-10-05,D009,Azithromycin 250mg,Antibiotic,4,41.27,F001
T184799,2022-10-05,D009,Azithromycin 250mg,Antibiotic,5,39.71,F001
T184800,2022-10-05,D009,Azithromycin 250mg,Antibiotic,5,5.21,F001
T184801,2022-10-05,D009,Azithromycin 250mg,Antibiotic,5,13.17,F001
T184802,2022-10-05,D009,Azithromycin 250mg,Antibiotic,3,22.4,F001
T184803,2022-10-05,D009,Azithromycin 250mg,Antibiotic,3,16.35,F001
T184804,2022-10-05,D009,Azithromycin 250mg,Antibiotic,5,5.01,F001
T184805,2022-10-05,D009,Azithromycin 250mg,Antibiotic,2,10.92,F001
T184806,2022-10-05,D009,Azithromycin 250mg,Antibiotic,1,19.24,F001
T184807,2022-10-05,D009,Azithromycin 250mg,Antibiotic,1,28.43,F001
T184808,2022-10-06,D009,Azithromycin 250mg,Antibiotic,2,23.74,F001
T184809,2022-10-06,D009,Azithromycin 250mg,Antibiotic,1,30.75,F001
T184810,2022-10-06,D009,Azithromycin 250mg,Antibiotic,1,34.99,F001
T184811,2022-10-06,D009,Azithromycin 250mg,Antibiotic,4,10.01,F001
T184812,2022-10-06,D009,Azithromycin 250mg,Antibiotic,5,49.18,F001
T184813,2022-10-06,D009,Azithromycin 250mg,Antibiotic,4,38.96,F001
T184814,2022-10-06,D009,Azithromycin 250mg,Antibiotic,3,30.97,F001
T184815,2022-10-06,D009,Azithromycin 250mg,Antibiotic,2,32.83,F001
T184816,2022-10-06,D009,Azithromycin 250mg,Antibiotic,2,20.99,F001
T184817,2022-10-06,D009,Azithromycin 250mg,Antibiotic,3,11.95,F001
T184818,2022-10-06,D009,Azithromycin 250mg,Antibiotic,3,34.6,F001
T184819,2022-10-06,D009,Azithromycin 250mg,Antibiotic,5,32.82,F001
T184820,2022-10-06,D009,Azithromycin 250mg,Antibiotic,2,9.1,F001
T184821,2022-10-06,D009,Azithromycin 250mg,Antibiotic,5,40.86,F001
T184822,2022-10-06,D009,Azithromycin 250mg,Antibiotic,1,29.6,F001
T184823,2022-10-07,D009,Azithromycin 250mg,Antibiotic,5,28.44,F001
T184824,2022-10-07,D009,Azithromycin 250mg,Antibiotic,3,37.64,F001
T184825,2022-10-07,D009,Azithromycin 250mg,Antibiotic,5,34.56,F001
T184826,2022-10-07,D009,Azithromycin 250mg,Antibiotic,1,18.64,F001
T184827,2022-10-07,D009,Azithromycin 250mg,Antibiotic,5,48.31,F001
T184828,2022-10-07,D009,Azithromycin 250mg,Antibiotic,1,43.1,F001
T184829,2022-10-07,D009,Azithromycin 250mg,Antibiotic,1,16.99,F001
T184830,2022-10-07,D009,Azithromycin 250mg,Antibiotic,1,38.75,F001
T184831,2022-10-07,D009,Azithromycin 250mg,Antibiotic,3,34.92,F001
T184832,2022-10-07,D009,Azithromycin 250mg,Antibiotic,5,40.51,F001
T184833,2022-10-07,D009,Azithromycin 250mg,Antibiotic,5,46.33,F001
T184834,2022-10-07,D009,Azithromycin 250mg,Antibiotic,2,17.98,F001
T184835,2022-10-07,D009,Azithromycin 250mg,Antibiotic,2,29.91,F001
T184836,2022-10-07,D009,Azithromycin 250mg,Antibiotic,3,30.41,F001
T184837,2022-10-07,D009,Azithromycin 250mg,Antibiotic,1,6.54,F001
T184838,2022-10-07,D009,Azithromycin 250mg,Antibiotic,3,36.75,F001
T184839,2022-10-07,D009,Azithromycin 250mg,Antibiotic,2,19.15,F001
T184840,2022-10-07,D009,Azithromycin 250mg,Antibiotic,3,15.58,F001
T184841,2022-10-07,D009,Azithromycin 250mg,Antibiotic,5,6.25,F001
T184842,2022-10-07,D009,Azithromycin 250mg,Antibiotic,1,48.46,F001
T184843,2022-10-08,D009,Azithromycin 250mg,Antibiotic,4,34.81,F001
T184844,2022-10-08,D009,Azithromycin 250mg,Antibiotic,3,15.8,F001
T184845,2022-10-08,D009,Azithromycin 250mg,Antibiotic,4,22.87,F001
